docnumber;period;title;genre;author;title2;year;variety;left;kwic;right;pos_base;lemma_base;construction;cent;form_base
doc#346;1692-1840;4_ESP_FOSCOLO_DISCORSO SUL TESTO DELLA COMMEDIA DI DANTE;ESPOSITIVI;Ugo Foscolo;Discorso sul testo della Commedia di Dante;1825;;da impetuosa velocità di sentire gli affetti e afferrare fantasie diverse in un subito , tutta propria delle epoche ancor;mezzo barbare;. Pare che Dante pensando a Farinata degli Uberti Eroe ghibellino , e alle guerre civili , si risovvenisse che;adj;barbaro;mezzo;1800;barbare
doc#346;1692-1840;4_ESP_FOSCOLO_DISCORSO SUL TESTO DELLA COMMEDIA DI DANTE;ESPOSITIVI;Ugo Foscolo;Discorso sul testo della Commedia di Dante;1825;;troverà che sì fatta ipotesi s ' uniforma all ' uso perpetuo delle tradizioni popolari , le quali nelle età;mezzo barbare;"attribuiscono a ' principi celebri azioni e parole spettanti a ' loro predecessori ; tanto più quanto Alboino fu di";adj;barbaro;mezzo;1800;barbare
doc#346;1692-1840;4_ESP_FOSCOLO_DISCORSO SUL TESTO DELLA COMMEDIA DI DANTE;ESPOSITIVI;Ugo Foscolo;Discorso sul testo della Commedia di Dante;1825;;con gli occhi proprj non si nieghi fede così di leggieri . [779] Adunque non rido della semplicità di popoli;mezzo barbari;, né accuserò d ' impostura gli storici che acrivevano per que ' secoli . E ne desumo — che;adj;barbaro;mezzo;1800;barbari
doc#346;1692-1840;4_ESP_FOSCOLO_DISCORSO SUL TESTO DELLA COMMEDIA DI DANTE;ESPOSITIVI;Ugo Foscolo;Discorso sul testo della Commedia di Dante;1825;;solo a riprendere le magagne prominenti d ' ogni città : onde le donne quasi tutte in Firenze sono descritte;mezzo nude;su per le piazze , e avvezze alle libidini di Sardanapalo nelle lor case . [228] Ma ogni fratello ,;adj;nudo;mezzo;1800;nude
doc#346;1692-1840;4_ESP_FOSCOLO_DISCORSO SUL TESTO DELLA COMMEDIA DI DANTE;ESPOSITIVI;Ugo Foscolo;Discorso sul testo della Commedia di Dante;1825;;che uno scrittore sì scrupoloso e indefesso a discernere la verità possa averla mai traveduta . Però e dotti e;mezzidotti;si sono sempre fidati a raccogliere da quel libro la parte maggiore e la più sicura degli aneddoti , delle;noun;dotto;mezzo;1800;dotti
doc#346;1692-1840;4_ESP_FOSCOLO_DISCORSO SUL TESTO DELLA COMMEDIA DI DANTE;ESPOSITIVI;Ugo Foscolo;Discorso sul testo della Commedia di Dante;1825;;e quindi forse più agevolmente dell ' altre . O m ' inganno , o l ' analogia delle età;semibarbare;, e delle condizioni civili che partorirono alla Grecia l ' Iliade , e la Divina Commedia all ' Italia;adj;barbaro;semi-;1800;barbare
doc#346;1692-1840;4_ESP_FOSCOLO_DISCORSO SUL TESTO DELLA COMMEDIA DI DANTE;ESPOSITIVI;Ugo Foscolo;Discorso sul testo della Commedia di Dante;1825;;", ma non le forme ; e parrebbe tarda cancellatura di chi poi sotto alla linea scrisse a rossi caratteri";semigotici;: MILESSIMO CCCLXXIX . FERARIE 27 . FERRUARJ . L ' ortografia fu di certo alterata da lettori più tardi;adj;gotico;semi-;1800;gotici
doc#346;1692-1840;4_ESP_FOSCOLO_DISCORSO SUL TESTO DELLA COMMEDIA DI DANTE;ESPOSITIVI;Ugo Foscolo;Discorso sul testo della Commedia di Dante;1825;;"Maffei ; e poscia capitanati da pigmei emuli de ' giganti , i Romagnuoli e Friulani e Alpigiani e Tirolesi";semitaliani;, e monasteri e villaggi contesero che la Divina Commedia fosse o incominciata , o composta in parte , o;adj;italiano;semi-;1800;taliani
doc#430;1692-1840;4_SCIENT_ROLANDO_SAGGIO SOPRA LA VERA STRUTTURA DEL CERVELLO UMANO;SCIENTIFICI;Luigi Rolando;Saggio sopra la vera struttura del cervello dell'uomo e degli animali;1828;;del solo raziocinio tentai di confermare quest ' opinione colle sperienze , al qual ' effetto avendo separato il ganglio;semilunare;dal tessuto cellulare , da cui è involto , me ne sono servito per far parte d ' un arco;adj;lunare;semi-;1800;lunare
doc#430;1692-1840;4_SCIENT_ROLANDO_SAGGIO SOPRA LA VERA STRUTTURA DEL CERVELLO UMANO;SCIENTIFICI;Luigi Rolando;Saggio sopra la vera struttura del cervello dell'uomo e degli animali;1828;;mi è stato possibile di questo viscere , ma appena la lesione si estendeva oltre il lato trapanato , che;semiparalitico;restava l ' animale , ed in poco tempo periva in mezzo ai spasmi convulsivi , ed all ' emorragia;adj;paralitico;semi-;1800;paralitico
doc#356;1692-1840;4_ESP_PALMERI_CALENDARIO DELLO AGRICOLTORE SICILIANO;ESPOSITIVI;Niccolò Palmeri;Calendario dello agricoltore siciliano;1829;;gossypium erbaceum L . Essa ama terreni sciolti e di buon fondo , ed in generale prospera nelle così dette;mezze terre;, ossia in quelle che tengono il mezzo tra i terreni argillosi e tra i sabbiosi e calcarei , e;noun;terra;mezzo;1800;terre
doc#431;1692-1840;4_SCIENT_SCINA_DELLA FISICA PARTICOLARE;SCIENTIFICI;Domenico Scinà;Elementi di fisica particolare;1829;;un piano coibente e un altro conduttore formò prima l ' elettroforo , e poi con due piani , uno;semicoibente;e l ' altro conduttore , o pure con due corpi conduttori separati da una sostanza non conduttrice , immaginò;adj;coibente;semi-;1800;coibente
doc#431;1692-1840;4_SCIENT_SCINA_DELLA FISICA PARTICOLARE;SCIENTIFICI;Domenico Scinà;Elementi di fisica particolare;1829;;e dimostra sensibilmente la sua tensione . 338 . Chiunque ora si persuade perchè si scelga un corpo più presto;semicoibente;, che coibente , o pure un sottile strato di materia non conduttrice per la costruzione del condensatore . Se;adj;coibente;semi-;1800;coibente
doc#431;1692-1840;4_SCIENT_SCINA_DELLA FISICA PARTICOLARE;SCIENTIFICI;Domenico Scinà;Elementi di fisica particolare;1829;;", ec . I corpi non conduttori sono stati chiamati elettrici per sè o coibenti ; i conduttori imperfetti ,";semicoibenti;"; e i conduttori , elettrici per comunicazione o deferenti . Ma in verità non si danno corpi che impediscono";adj;coibente;semi-;1800;coibenti
doc#431;1692-1840;4_SCIENT_SCINA_DELLA FISICA PARTICOLARE;SCIENTIFICI;Domenico ScinÃ ;Elementi di fisica particolare;1829;;spettro , e perÃ² il contorno pare che sia quasi;semi-circolare;. La larghezza poi dello spettro deve essere eguale al;adj;dotti;semi-;1800;circolare
doc#381;1692-1840;4_POES_LEOPARDI_CANTI;POESIA;Giacomo Leopardi;Canti;1831;;Grazia ch ' ei chiegga Non si nega a chi muor . Nè già vantarmi Potrò del dono , io;semispento;, a cui Straniera man le labbra oggi fra poco Eternamente chiuderà . Ciò detto Con un sospiro , all;adj;spento;semi-;1800;spento
doc#381;1692-1840;4_POES_LEOPARDI_CANTI;POESIA;Giacomo Leopardi;Canti;1831;;suon dell ' armi e con la rauca voce E col funereo ceffo il core agghiaccia Al passegger , cui;semivivo;e nudo Lascia in breve tra ' sassi . Infesto occorre Per le contrade cittadine il bianco Tuo lume al;adj;vivo;semi-;1800;vivo
doc#420;1692-1840;4_PROSA_PELLICO_PRIGIONI;PROSA;Silvio Pellico;Le mie prigioni;1832;;""" "" Va bene "" rispondeva io . Il terzo giorno mi disse : "" Il signor N.N . è";mezzo ammalato;". "" "" Che ha ? "" "" Non lo dice , ma è sempre steso sul letto , non";adj;ammalato;mezzo;1800;ammalato
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;lingua latina rendè poi con usura il contraccambio di questo danno e di questa barbarie alla greca , quando già;mezzo barbara;le si riversò tutta , per così dire , nel seno , sotto Costantino e successori , così oggidì la;adj;barbaro;mezzo;1800;barbara
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;quale ambedue la concepiscono si trova molto maggiore in questi che in quelli . 2 . che di un popolo;mezzo barbaro;è tutto proprio il timore . 3 . che per disprezzar la vita e le sventure non basta essere infelici;adj;barbaro;mezzo;1800;barbaro
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;e di coscienza , i quali certo non provano questo effetto ) l ' uomo o è buono , o;mezzo buono;mezzo cattivo , come la maggior parte , nel qual caso ciascuno sente che l ' istinto suo naturale e;adj;buono;mezzo;1800;buono
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;detto senso si trova anche , nella composizione , unita a parole non latine affatto , come in entre-baillé ,;mezzo chiuso;, o socchiuso . Laonde è manifesto che il detto significato passò dall ' antichissimo latino al francese , (;adj;chiuso;mezzo;1800;chiuso
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;noto agli antichi , ma contrario alle loro opinioni , come pure di tutti i popoli non inciviliti , o;mezzo inciviliti;. Ma noi avvezzi a considerarlo come dovere sin da fanciulli , a causa della civilizzazione e della religione che;adj;incivilito;mezzo;1800;inciviliti
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;favole antiche . ) Ma che ? abbiamo mutato natura affatto ? non c ' è più gioia se non;mezzo malinconica;, non c ' è più ira , non c ' è più grandezza e altezza di pensieri , senza;adj;malinconico;mezzo;1800;malinconica
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;quasi , mezzo , e simili . Del qual significato resta un evidente vestigio nelle parole intermorior , intermortuus ,;mezzo morto;, che anche noi diciamo tramortire , tamortito , e quindi tramortigione , tramortimento . Ora questo antichissimo significato ,;adj;morto;mezzo;1800;morto
doc#420;1692-1840;4_PROSA_PELLICO_PRIGIONI;PROSA;Silvio Pellico;Le mie prigioni;1832;;"' altro debbo dimandargli ? "" . Ed una donna , che suppongo essere stata lor madre , e stava";mezzo nascosta;, suggeriva parole gentili a que ' cari figliuoli , ed essi le diceano , ed io ne li ringraziava;adj;nascosto;mezzo;1800;nascosta
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;così pur fecero altri poeti , e parecchi scrittori di prosa letteraria in quei tempi , ciò si condona alla;mezza barbarie;, o vogliamo dire alla civiltà bambina di quella letteratura e di que ' secoli , ch ' erano però;noun;barbarie;mezzo;1800;barbarie
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;cioè da principio di ragione e non di natura inerente sostanzialmente e primordialmente all ' uomo . Del resto la;mezza filosofia;, non già la perfetta filosofia , cagionava o lasciava sussistere l ' amor patrio e le azioni che ne;noun;filosofia;mezzo;1800;filosofia
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;mai separato dall ' eccesso relativo dei lumi , dal quale anzi in gran parte deriva . E infatti la;mezza filosofia;è la molla di quella poca vita e movimento popolare d ' oggidì . Trista molla , perchè , sebbene;noun;filosofia;mezzo;1800;filosofia
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;mezza filosofia , strumento di civiltà incerta , insufficiente , debole , e passeggera per natura sua , perchè la;mezza filosofia;, tende naturalmente a crescere , e divenire perfetta filosofia , ch ' è fonte di barbarie . Applicate a;noun;filosofia;mezzo;1800;filosofia
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;, non è stato nè in Francia nè altrove mai perfettamente filosofo , ma solo a mezzo . Ora la;mezza filosofia;"è madre di errori , ed errore essa stessa ; non è pura verità nè ragione , la quale non";noun;filosofia;mezzo;1800;filosofia
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;spegne del tutto la speranza , non può cagionare all ' animo uno stato piacevole , se non essendo una;mezza filosofia;, ed imperfetta , ( qual ella è ordinariamente ) , o quando anche sia perfetta nell ' intelletto ,;noun;filosofia;mezzo;1800;filosofia
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;anzi ha dovuto per natura sua piuttosto sopprimerli , come fra i Romani , i greci ec . Ma la;mezza filosofia;è compatibile coll ' azione , anzi può cagionarla . Così la filosofia avrà potuto cagionare o immediatamente o mediatamente;noun;filosofia;mezzo;1800;filosofia
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;della filosofia presso i Romani è ben noto . Osservate ancora che il movimento e il fervore cagionato oggidì dalla;mezza filosofia;, va perdendo di giorno in giorno necessariamente tanti fautori e promotori ec . quanti si vanno di mano in;noun;filosofia;mezzo;1800;filosofia
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;ed alle credenze della natura , o primitiva , o ridotta a stato sociale ec . Così gli errori della;mezza filosofia;, possono servire di medicina ad errori più anti-vitali , sebben derivati anche questi in ultima analisi dalla filosofia ,;noun;filosofia;mezzo;1800;filosofia
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;una vita , ma un certo palpito , una certa lontana apparenza vitale . Quantunque ciò sia stato mediante la;mezza filosofia;, strumento di civiltà incerta , insufficiente , debole , e passeggera per natura sua , perchè la mezza filosofia;noun;filosofia;mezzo;1800;filosofia
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;e scopo agiscano . Non dubito di pronosticarlo . L ' Europa , tutta civilizzata , sarà preda di quei;mezzi barbari;"che la minacciano dai fondi del Settentrione ; e quando questi di conquistatori diverranno inciviliti , il mondo si tornerà";noun;barbaro;mezzo;1800;barbari
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;la vera e principale sorgente della ricchezza e perfezione di nostra lingua . 3 . Gridino a piacer loro i;mezzi filosofi;. Ricchezza che importi varietà , bellezza , espressione , efficacia , forza , brio , grazia , facilità ,;noun;filosofo;mezzo;1800;filosofi
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;ec . de ' filosofastri , anzi della maggior parte de ' filosofi presenti e passati . Così i nostri;mezzi filosofi;italiani , sapendo bene che il volgo non può essere il legislatore della favella scritta , nè la lingua volgare;noun;filosofo;mezzo;1800;filosofi
doc#420;1692-1840;4_PROSA_PELLICO_PRIGIONI;PROSA;Silvio Pellico;Le mie prigioni;1832;;avea mai potuto averli un momento ! Tuttavia , dacché Tremerello avea scagliata quella parola riguardo a lei , un;mezzo dubbio;pur mi crucciava , non sovr ' essa , ma su coloro che la lasciavano venire nella mia stanza .;noun;dubbio;mezzo;1800;dubbio
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;questo mondo sia o possa essere veramente qualcosa , e qualcosa di bello . Illusione capitalissima : e quindi il;mezzo filosofo;combatte le illusioni perchè appunto è illuso , il vero filosofo le ama e predica , perchè non è illuso;noun;filosofo;mezzo;1800;filosofo
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;ragione , sì per forza dell ' esempio di molti , li segue . I loro successori fanno un altro;mezzo passo;con eguale fortuna . Così di mano in mano , finchè si arriva a compiere il decimo passo , e;noun;passo;mezzo;1800;passo
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;, ma più di tutto pel naturale andamento delle cose , e per forza delle proprie meditazioni , fanno un;mezzo passo;. Altri ripetono le verità da loro insegnate , siccome poco discordi dalle già ricevute , e facilmente ammissibili .;noun;passo;mezzo;1800;passo
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;"essa stessa ; non è pura verità nè ragione , la quale non potrebbe cagionar movimento . E questi errori";semifilosofici;, possono esser vitali , massime sostituiti ad altri errori per loro particolar natura mortificanti , come quelli derivati da;adj;filosofico;semi-;1800;filosofici
doc#420;1692-1840;4_PROSA_PELLICO_PRIGIONI;PROSA;Silvio Pellico;Le mie prigioni;1832;;"dell ' affanno era estrema ; non potea né mangiare , né bere , né parlare . Giunsi a Vienna";semivivo;". Ci diedero un buon alloggio nella direzione generale di polizia . Mi posero a letto ; si chiamò un";adj;vivo;semi-;1800;vivo
doc#420;1692-1840;4_PROSA_PELLICO_PRIGIONI;PROSA;Silvio Pellico;Le mie prigioni;1832;;"dicano all ' orecchio : "" Amiamoci solamente fra noi ; gridando che tutti sono ciurmaglia , sembrerà che siamo";semidei;""" . Curioso fatto , che il vivere arrabbiato piaccia tanto ! Vi si pone una specie d ' eroismo";noun;dio;semi-;1800;dei
doc#353;1692-1840;4_ESP_LEOPARDI_ZIBALDONE;ESPOSITIVI;Giacomo Leopardi;Zibaldone;1832;;ec . quanti si vanno di mano in mano perfezionando nella filosofia coll ' esperienza ec . e quanti di;semifilosofi;, divengono o diverranno appoco appoco filosofi . ( 17 . Gen . 1821 . ) . Nisi quod magnae;noun;filosofo;semi-;1800;filosofi
